symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
MET,MET,"MetLife, Inc.",메트라이프 주식회사,금융 서비스,"금융 서비스 회사인 MetLife, Inc.는 보험, 연금, 직원 복리후생, 자산 관리 서비스를 제공합니다.",78.28,0.79,65.7,82.02,67.7,-4.6,0.88,16.6,89.06,13.8,Strong Downtrend,1,73.96,5.84,False,75.9,3.14,False,76.8,1.93,True,18.0,1
MRK,MRK,"Merck & Co., Inc.","머크 앤 컴퍼니(Merck & Co., Inc.)",헬스케어,"Merck & Co., Inc.는 전 세계적으로 의료 회사로 운영되고 있습니다. 다양한 분야의 인체 건강 의약품을 제공합니다.",110.03,-0.18,35.2,123.18,70.89,-10.7,0.78,15.1,129.74,17.9,Uptrend,4,117.8,-6.6,False,109.23,0.73,True,94.7,16.19,False,61.0,1
MGM,MGM,MGM Resorts International,MGM 리조트 인터내셔널,경기 소비재,MGM Resorts International은 자회사를 통해 미국에서 게임 및 엔터테인먼트 회사로 운영됩니다.,39.74,-2.0,60.8,40.55,30.72,-2.0,0.96,52.3,42.67,7.4,Strong Uptrend,5,36.82,7.93,False,35.75,11.16,False,35.3,12.58,False,40.0,0
MTD,MTD,Mettler-Toledo International Inc.,메틀러-톨레도 인터내셔널(Mettler-Toledo International Inc.),헬스케어,"Mettler-Toledo International Inc.는 미주, 유럽,",1262.48,-0.96,44.0,1506.02,1056.58,-16.2,0.45,30.0,1488.31,17.9,Strong Downtrend,1,1302.13,-3.05,False,1365.93,-7.57,False,1307.9,-3.47,False,32.0,0
META,META,Meta Platforms Inc.,메타 플랫폼스,소셜 미디어,페이스북·인스타그램·왓츠앱,671.34,-1.07,59.5,788.15,525.72,-14.8,0.66,28.6,855.11,27.4,Strong Downtrend,1,637.37,5.33,False,639.85,4.92,False,679.48,-1.2,True,54.0,1
MU,MU,Micron Technology Inc.,마이크론 테크놀로지,반도체·메모리,DRAM·NAND 플래시 메모리,504.29,-3.86,66.0,524.56,76.7,-3.9,0.97,23.8,537.78,6.6,Strong Uptrend,5,415.73,21.3,False,350.76,43.77,False,244.16,106.54,False,28.0,0
MCHP,MCHP,Microchip Technology Incorporated,마이크로칩 테크놀로지 통합,기술,"Microchip Technology Incorporated는 스마트하고 연결되며 안전한 임베디드 제어 솔루션을 개발, 제조 및 판매합니다.",84.26,-2.97,66.4,90.64,44.59,-7.0,1.43,,87.08,3.3,Strong Uptrend,5,72.46,16.28,False,68.33,23.31,False,66.67,26.38,False,22.0,0
MSFT,MSFT,Microsoft Corp.,마이크로소프트,소프트웨어·클라우드,윈도우·Azure·Office 365,429.25,1.04,65.4,539.83,356.77,-20.5,0.91,26.9,572.67,33.4,Strong Downtrend,1,397.01,8.12,False,438.43,-2.09,False,468.76,-8.43,False,30.0,0
MRNA,MRNA,Moderna Inc.,모더나,바이오·제약,mRNA 기반 백신·치료제,47.14,-3.2,37.8,57.8,22.36,-18.4,0.64,,46.1,-2.2,Uptrend,4,50.12,-5.95,False,41.0,14.98,False,34.18,37.92,False,28.0,0
MNST,MNST,Monster Beverage Corp.,몬스터 비버리지,음료,에너지 음료 브랜드,77.19,0.43,55.1,86.66,58.49,-10.9,0.86,39.8,85.46,10.7,Neutral,3,77.77,-0.75,True,76.55,0.84,True,70.18,9.99,False,53.0,2
MDLZ,MDLZ,Mondelez International,몬델리즈,식품,오레오·리츠·토블레로네,58.54,1.95,56.6,68.95,51.07,-15.1,1.48,31.0,66.32,13.3,Neutral,3,58.02,0.9,True,56.49,3.63,False,59.62,-1.81,True,53.0,2
MAA,MAA,"Mid-America Apartment Communities, Inc.","미드아메리카 아파트 커뮤니티즈(Mid-America Apartment Communities, Inc.)",부동산·리츠,"Mid-America Apartment Communities, Inc.는 S&P 500 기업입니다. 델리 중심의 부동산투자신탁(REIT)입니다.",130.38,3.98,62.4,160.4,119.11,-18.7,0.9,34.6,142.23,9.1,Strong Downtrend,1,127.49,2.27,False,129.35,0.8,True,134.25,-2.88,False,31.0,1
MPWR,MPWR,"Monolithic Power Systems, Inc.","모놀리식 파워 시스템즈, Inc.",기술,"Monolithic Power Systems, Inc.는 중국, 대만, 한국, 남미에서 반도체 기반 전력 전자 솔루션을 제공합니다.",1504.08,-5.26,64.6,1632.06,580.8,-7.8,1.12,117.0,1417.57,-5.8,Strong Uptrend,5,1205.78,24.74,False,1085.58,38.55,False,950.46,58.25,False,30.0,0
TAP,TAP,Molson Coors Beverage Company,몰슨 쿠어스 음료 회사,필수 소비재,"Molson Coors Beverage Company는 맥주 및 기타 맥아 음료 제품을 제조, 마케팅, 유통 및 판매합니다.",42.56,-0.07,41.0,55.35,41.16,-23.1,0.98,,46.62,9.5,Strong Downtrend,0,45.8,-7.07,False,46.12,-7.72,False,47.04,-9.52,False,14.0,0
MCO,MCO,Moody's Corporation,무디스 코퍼레이션,금융 서비스,Moody's Corporation은 자회사와 함께 미국에서 통합 위험 평가 회사로 운영됩니다.,457.99,-0.6,55.4,538.45,411.34,-14.9,1.04,32.8,535.0,16.8,Strong Downtrend,1,447.13,2.43,False,474.48,-3.48,False,482.78,-5.13,False,39.0,0
MSI,MSI,"Motorola Solutions, Inc.","모토로라솔루션, Inc.",기술,"Motorola Solutions, Inc.는 미국, 영국, 캐나다 및 기타 국가에서 공공 안전, 정부, 국방 및 기업 보안 솔루션을 제공합니다.",434.74,0.73,42.5,486.28,362.53,-10.6,0.83,34.2,505.45,16.3,Neutral,3,448.12,-2.99,False,414.19,4.96,False,425.49,2.17,False,44.0,0
MSCI,MSCI,MSCI Inc.,MSCI 주식회사,금융 서비스,"MSCI Inc.는 자회사와 함께 전 세계적으로 첨단 기술을 통해 지원되는 연구 기반 데이터, 분석 및 지수를 제공합니다. 인덱스 세그먼트 p",594.78,0.64,63.1,622.3,509.83,-4.4,0.94,34.0,683.56,14.9,Neutral,3,555.52,7.07,False,562.7,5.7,False,560.28,6.16,False,39.0,0
MOS,MOS,The Mosaic Company,모자이크 컴퍼니,원자재,모자이크 컴퍼니(Mosaic Company)는 자회사를 통해 농축된 인산염 및 칼륨 작물 영양분을 생산하고 판매합니다. 그것,23.19,-0.13,37.1,36.9,23.19,-37.2,1.1,13.6,30.69,32.3,Strong Downtrend,1,26.67,-13.05,False,25.87,-10.36,False,29.56,-21.55,False,41.0,0
NTAP,NTAP,"NetApp, Inc.","넷앱, Inc.",기술,"NetApp, Inc.는 고객이 미국에서 데이터 인프라를 전환하는 데 사용하는 다양한 엔터프라이즈 소프트웨어, 시스템 및 서비스를 제공합니다.",108.28,-0.15,60.2,124.56,86.19,-13.1,0.87,18.2,117.13,8.2,Downtrend,2,101.41,6.77,False,104.59,3.53,False,106.76,1.42,True,44.0,1
NDAQ,NDAQ,"Nasdaq, Inc.","나스닥, Inc.",금융 서비스,"Nasdaq, Inc.는 미국 및 국제적으로 자본 시장 및 기타 산업에 서비스를 제공하는 기술 회사로 운영됩니다. thr을 통해 운영됩니다.",91.31,0.97,62.8,100.66,74.2,-9.3,1.16,27.5,106.67,16.8,Downtrend,2,85.69,6.56,False,89.45,2.08,False,89.16,2.41,False,42.0,0
NFLX,NFLX,Netflix Inc.,넷플릭스,스트리밍·미디어,글로벌 OTT 동영상 스트리밍,92.27,0.99,41.3,133.91,75.86,-31.1,0.74,29.8,114.38,24.0,Downtrend,2,91.5,0.84,True,94.58,-2.44,False,107.81,-14.41,False,39.0,1
MS,MS,Morgan Stanley,모건스탠리,금융 서비스,"금융지주회사인 모건스탠리는 기업, 정부 등에 다양한 금융상품과 서비스를 제공하고 있습니다.",190.36,0.09,67.6,191.62,112.8,-0.7,0.68,17.2,200.19,5.2,Neutral,3,172.3,10.48,False,173.41,9.77,False,158.53,20.08,False,20.0,0
NWSA,NWSA,News Corporation,뉴스코퍼레이션,커뮤니케이션 서비스,미디어 및 정보 서비스 회사인 News Corporation은 권위 있고 매력적인 콘텐츠와 사기꾼을 위한 기타 제품 및 서비스를 제작 및 배포합니다.,26.16,-0.95,62.3,30.9,22.31,-15.3,0.87,34.0,33.92,29.7,Strong Downtrend,1,24.38,7.3,False,25.2,3.81,False,26.85,-2.57,False,47.0,0
NEM,NEM,Newmont Corporation,뉴몬트 코퍼레이션,원자재,"Newmont Corporation은 금 생산자로 운영됩니다. 또한 구리, 은, 납, 아연 및 기타 금속을 탐색합니다. Unite에 운영 및/또는 자산이 있습니다.",109.9,-5.32,46.2,131.68,48.04,-16.5,1.18,14.3,143.01,30.1,Neutral,3,114.95,-4.39,False,107.5,2.23,False,88.06,24.8,False,66.0,0
NKE,NKE,"NIKE, Inc.","나이키, Inc.",경기 소비재,"NIKE, Inc.는 자회사와 함께 운동 및 캐주얼 신발, 의류, 장비, 액세서리 및 서비스를 디자인, 개발, 마케팅 및 판매합니다.",45.03,-0.24,37.4,77.81,42.62,-42.1,0.35,29.6,61.68,37.0,Strong Downtrend,0,54.17,-16.87,False,58.66,-23.24,False,63.76,-29.38,False,27.0,0
NWS,NWS,News Corporation,뉴스코퍼레이션,커뮤니케이션 서비스,미디어 및 정보 서비스 회사인 News Corporation은 권위 있고 매력적인 콘텐츠와 사기꾼을 위한 기타 제품 및 서비스를 제작 및 배포합니다.,30.14,-1.34,63.5,34.93,25.56,-13.7,0.72,39.1,,,Strong Downtrend,1,27.75,8.61,False,28.71,4.98,False,30.66,-1.7,True,31.0,1
NEE,NEE,"NextEra Energy, Inc.","NextEra 에너지, Inc.",유틸리티,"NextEra Energy, Inc.는 자회사를 통해 North A의 소매 및 도매 고객에게 전력을 생성, 저장, 전송, 분배 및 판매합니다.",96.51,1.77,63.2,96.51,64.14,0.0,0.65,24.5,98.16,1.7,Strong Uptrend,5,91.94,4.97,False,87.07,10.84,False,80.14,20.43,False,45.0,0
NSC,NSC,Norfolk Southern Corporation,노퍽 서던 코퍼레이션,산업재,"Norfolk Southern Corporation은 자회사와 함께 다음 지역에서 원자재, 중간 제품 및 완제품의 철도 운송에 종사하고 있습니다.",316.71,-0.68,67.4,321.44,215.57,-1.5,0.45,26.7,330.17,4.2,Strong Uptrend,5,301.39,5.08,False,294.42,7.57,False,281.85,12.37,False,25.0,0
NI,NI,NiSource Inc.,니소스(주),유틸리티,에너지 지주 회사인 NiSource Inc.는 미국에서 규제 대상 천연가스 및 전기 유틸리티 회사로 운영됩니다. 두 개의 세그먼트로 운영됩니다.,48.5,0.58,59.7,48.5,37.07,0.0,1.59,24.9,50.79,4.7,Strong Uptrend,5,46.53,4.23,False,44.43,9.16,False,42.5,14.12,False,50.0,0
NDSN,NDSN,Nordson Corporation,노드슨 코퍼레이션,산업재,"Nordson Corporation은 접착제, 코팅제, 폴리머, 밀봉제, 생체 재료를 분배, 적용 및 제어하는 ​​제품과 시스템을 엔지니어링, 제조 및 판매합니다.",281.79,-0.58,57.2,298.37,185.85,-5.6,0.91,30.5,308.43,9.5,Strong Uptrend,5,278.7,1.11,True,261.58,7.73,False,239.8,17.51,False,49.0,1
NCLH,NCLH,Norwegian Cruise Line,노르웨이지안 크루즈,여행·크루즈,크루즈 여행 운항,17.79,-2.2,37.9,26.94,16.03,-34.0,0.81,19.3,24.61,38.3,Strong Downtrend,1,20.92,-14.96,False,20.8,-14.47,False,21.7,-18.02,False,41.0,0
NRG,NRG,"NRG Energy, Inc.","NRG 에너지, Inc.",유틸리티,"NRG Energy, Inc.는 자회사와 함께 미국과 캐나다에서 에너지 및 홈 서비스 회사로 운영되고 있습니다. 텍사스를 통해 운영됩니다.",154.81,-3.33,46.8,184.03,108.02,-15.9,0.75,38.7,201.71,30.3,Downtrend,2,159.42,-2.89,False,159.58,-2.99,False,158.34,-2.23,False,53.0,0
NOC,NOC,Northrop Grumman Corporation,노드롭그루먼사,산업재,"Northrop Grumman Corporation은 미국, 아시아/태평양, 유럽 및 국제적으로 항공우주 및 방위 기술 회사로 운영되고 있습니다. 그것은 작동",577.82,0.44,19.8,768.02,449.08,-24.8,0.59,18.1,719.33,24.5,Uptrend,4,693.8,-16.72,False,641.62,-9.94,False,594.61,-2.82,False,51.0,0
NVDA,NVDA,NVIDIA Corp.,엔비디아,반도체·AI,GPU·데이터센터·AI 가속기,213.17,-1.59,71.0,216.61,108.7,-1.6,1.19,43.5,268.61,26.0,Strong Uptrend,5,185.78,14.74,False,185.47,14.94,False,176.98,20.45,False,35.0,0
NXPI,NXPI,NXP Semiconductors NV,NXP 세미컨덕터즈,반도체,자동차·IoT 반도체,230.39,-2.74,62.9,248.46,178.44,-7.3,1.33,28.9,258.84,12.3,Downtrend,2,214.21,7.55,False,216.24,6.54,False,216.19,6.57,False,36.0,0
NTRS,NTRS,Northern Trust Corporation,노던 트러스트 코퍼레이션,금융 서비스,"금융지주회사인 노던트러스트(Northern Trust Corporation)는 기업을 대상으로 자산관리, 자산서비스, 자산관리, 뱅킹 솔루션을 제공하고 있으며,",166.9,-0.54,69.2,171.74,90.24,-2.8,0.94,17.5,168.58,1.0,Strong Uptrend,5,146.7,13.77,False,141.59,17.88,False,131.7,26.73,False,29.0,0
NUE,NUE,Nucor Corporation,뉴코 코퍼레이션,원자재,"Nucor Corporation은 철강 및 철강 제품의 제조 및 판매에 종사하고 있습니다. 이 회사는 철강 공장, 철강 제품 및 원료의 세 가지 부문으로 운영됩니다.",225.11,4.7,86.9,225.11,106.87,0.0,2.48,22.3,192.55,-14.5,Strong Uptrend,5,180.65,24.61,False,170.85,31.76,False,152.37,47.74,False,13.0,0
ODFL,ODFL,Old Dominion Freight Line,올드 도미니언 프레이트,물류·운송,미국 LTL 화물 운송,221.77,0.56,65.0,224.42,125.86,-1.2,1.33,45.9,202.62,-8.6,Strong Uptrend,5,199.32,11.26,False,176.9,25.36,False,164.5,34.81,False,15.0,0
ON,ON,ON Semiconductor Corp.,ON 세미컨덕터,반도체,전력·전기차용 SiC 반도체,93.3,-4.83,75.4,98.4,38.41,-5.2,1.11,321.7,73.28,-21.5,Strong Uptrend,5,68.21,36.78,False,61.48,51.76,False,56.33,65.63,False,0.0,0
NVR,NVR,"NVR, Inc.","NVR, Inc.",경기 소비재,"NVR, Inc.는 미국에서 건설 건설 업체로 운영되고 있습니다. 이 회사는 건축 건설 및 임대 부문을 통해 운영됩니다. 건설에 들어가고 싶습니다.",6442.36,-0.62,39.8,8543.0,6369.38,-24.6,0.6,15.7,7070.0,9.7,Strong Downtrend,0,7024.82,-8.29,False,7228.97,-10.88,False,7457.46,-13.61,False,21.0,0
OXY,OXY,Occidental Petroleum Corporation,옥시덴탈석유공사,에너지,"Occidental Petroleum Corporation은 자회사와 함께 해당 단위의 석유 및 가스 자산을 인수, 탐사 및 개발하는 데 참여합니다.",58.61,2.34,53.3,66.24,37.99,-11.5,0.64,43.4,63.83,8.9,Strong Uptrend,5,55.04,6.49,False,48.31,21.32,False,45.87,27.77,False,51.0,0
ORLY,ORLY,O'Reilly Automotive Inc.,오라일리 오토모티브,자동차 부품 소매,자동차 부품·액세서리 소매,91.57,-0.43,45.0,107.82,87.3,-15.1,0.97,30.8,105.71,15.4,Strong Downtrend,0,92.9,-1.43,True,94.49,-3.09,False,96.11,-4.72,False,37.0,1
OMC,OMC,Omnicom Group Inc.,옴니콤 그룹 주식회사,커뮤니케이션 서비스,"Omnicom Group Inc.는 자회사와 함께 광고, 마케팅 및 기업 커뮤니케이션 서비스를 제공합니다. 에서는 다양한 서비스를 제공합니다.",76.88,1.14,50.0,84.95,66.61,-9.5,1.51,,100.9,31.2,Uptrend,4,76.55,0.43,True,76.03,1.12,True,74.61,3.04,False,72.0,2
ORCL,ORCL,Oracle Corporation,오라클 주식회사,기술,Oracle Corporation은 전 세계적으로 기업 정보 기술 환경을 다루는 제품과 서비스를 제공합니다. 서비스로서의 Oracle 클라우드 소프트웨어,165.96,-4.05,52.6,325.76,136.0,-49.1,1.08,29.8,243.23,46.6,Strong Downtrend,1,154.17,7.65,False,177.52,-6.51,False,208.49,-20.4,False,40.0,0
OKE,OKE,"ONEOK, Inc.",㈜원옥,에너지,"ONEOK, Inc.는 미국에서 수집, 가공, 분류, 운송, 보관 및 해양 수출 서비스를 제공하는 미드스트림 서비스 제공업체로 운영됩니다.",89.79,2.32,60.6,93.96,63.44,-4.4,1.09,16.6,93.43,4.1,Strong Uptrend,5,86.04,4.36,False,78.93,13.76,False,76.47,17.42,False,49.0,0
OTIS,OTIS,Otis Worldwide Corporation,오티스 월드와이드 코퍼레이션,산업재,"Otis Worldwide Corporation은 미국, 중국 및 전 세계에서 엘리베이터와 에스컬레이터의 제조, 설치 및 서비스에 종사하고 있습니다. 티",77.36,-0.15,39.3,99.66,75.95,-22.4,1.18,20.6,94.36,22.0,Strong Downtrend,0,84.24,-8.17,False,86.21,-10.27,False,88.76,-12.84,False,29.0,0
PLTR,PLTR,Palantir Technologies Inc.,팔란티르 테크놀로지스(주),기술,Palantir Technologies Inc.는 대테러 조사 및 작전을 지원하기 위해 정보 커뮤니티를 위한 소프트웨어 플랫폼을 구축 및 배포합니다.,141.18,-1.34,46.8,207.18,108.86,-31.9,0.5,224.1,186.47,32.1,Strong Downtrend,1,143.85,-1.86,True,159.92,-11.72,False,159.2,-11.32,False,40.0,1
PANW,PANW,Palo Alto Networks Inc.,팔로 알토 네트웍스,사이버보안,차세대 방화벽·클라우드 보안,180.99,-1.04,61.0,221.38,141.67,-18.2,0.78,101.1,206.14,13.9,Strong Downtrend,1,162.74,11.21,False,177.16,2.16,False,187.0,-3.21,False,28.0,0
PYPL,PYPL,PayPal Holdings Inc.,페이팔,핀테크·결제,온라인 결제·Venmo,49.64,-0.26,57.6,77.8,38.96,-36.2,0.74,9.2,52.97,6.7,Strong Downtrend,1,45.4,9.34,False,52.69,-5.79,False,61.57,-19.38,False,31.0,0
PSKY,PSKY,Paramount Skydance Corporation,파라마운트 스카이댄스 코퍼레이션,커뮤니케이션 서비스,"Paramount Skydance Corporation은 전 세계적으로 미디어 및 엔터테인먼트 회사로 운영되고 있습니다. 스튜디오, 소비자 직접 판매, TV 미디어의 세 가지 부문으로 운영됩니다.",10.52,-0.66,46.4,19.55,8.79,-46.2,0.76,350.7,12.93,22.9,Strong Downtrend,0,10.56,-0.38,True,12.12,-13.2,False,13.19,-20.24,False,22.0,1
PCAR,PCAR,PACCAR Inc.,PACCAR,상용차·트럭,Kenworth·Peterbilt 트럭,119.61,-5.97,43.0,129.48,86.5,-7.6,2.34,26.5,127.96,7.0,Uptrend,4,122.28,-2.18,False,115.76,3.33,False,105.46,13.42,False,40.0,0
PAYX,PAYX,Paychex Inc.,페이첵스,HR·급여 소프트웨어,중소기업 HR·급여 서비스,90.99,1.18,48.0,155.44,85.57,-41.5,0.85,20.1,100.93,10.9,Strong Downtrend,0,93.15,-2.32,False,101.65,-10.49,False,119.17,-23.65,False,20.0,0
PKG,PKG,Packaging Corporation of America,미국 포장 공사,경기 소비재,Packaging Corporation of America는 북미 지역에서 컨테이너보드 및 UFS(무코팅 프리시트) 종이 제품을 제조 및 판매합니다. 회사는 다음을 통해 운영됩니다.,222.59,4.73,60.8,244.87,175.68,-9.1,1.52,27.0,230.5,3.6,Uptrend,4,219.9,1.22,True,212.41,4.79,False,205.75,8.18,False,48.0,1
PH,PH,Parker-Hannifin Corporation,파커-하니핀 주식회사,산업재,"Parker-Hannifin Corporation은 항공우주 및 방위, 공장 내 및 산업 장비, 우주항공용 모션 및 제어 기술과 시스템을 제조 및 판매합니다.",962.26,-1.24,51.6,1023.02,591.62,-5.9,0.68,35.1,1034.83,7.5,Strong Uptrend,5,957.45,0.5,True,918.41,4.77,False,818.52,17.56,False,49.0,1
PNR,PNR,Pentair plc,펜테어 PLC,산업재,"Pentair plc는 미국, 서유럽, 중국, 라틴 아메리카, 중동, 동남아시아, 호주 및 캐나다에 다양한 워터 솔루션을 제공합니다.",82.86,-10.2,34.2,111.71,82.86,-25.8,3.93,21.1,110.0,32.8,Strong Downtrend,0,92.57,-10.49,False,98.59,-15.95,False,101.5,-18.36,False,36.0,0
PEP,PEP,PepsiCo Inc.,펩시코,식음료,펩시·게토레이·프리토레이 스낵,156.29,1.42,51.0,168.98,123.5,-7.5,0.82,24.6,172.0,10.1,Uptrend,4,159.04,-1.73,True,151.49,3.17,False,144.21,8.38,False,52.0,1
PFE,PFE,Pfizer Inc.,화이자 주식회사,헬스케어,"Pfizer Inc.는 미국 및 해외에서 바이오의약품을 발견, 개발, 제조, 마케팅, 유통 및 판매합니다. 작동한다",26.48,-1.16,41.3,28.55,20.92,-7.3,1.7,19.5,28.93,9.3,Uptrend,4,27.15,-2.47,False,26.08,1.53,True,24.8,6.77,False,48.0,1
PSX,PSX,Phillips 66,필립스 66,에너지,"Phillips 66은 미국, 영국, 독일 및 전 세계에서 통합 다운스트림 에너지 공급업체로 운영되고 있습니다. FIV를 통해 운영됩니다.",165.13,0.63,50.2,188.28,99.8,-12.3,0.79,15.3,181.53,9.9,Strong Uptrend,5,164.32,0.49,True,150.11,10.01,False,136.92,20.6,False,62.0,1
PCG,PCG,PG&E Corporation,PG&E 주식회사,유틸리티,PG&E Corporation은 자회사인 Pacific Gas and Electric Company를 통해 북부 지역 고객에게 전기 및 천연가스를 판매 및 배송하는 업무를 수행합니다.,16.26,-0.79,29.0,19.06,12.9,-14.7,1.05,12.6,22.84,40.5,Uptrend,4,17.61,-7.67,False,16.63,-2.22,False,15.84,2.65,False,59.0,0
PM,PM,Philip Morris International Inc.,필립 모리스 인터내셔널 주식회사,필수 소비재,"Philip Morris International Inc.는 담배 회사로 운영됩니다. 이 회사는 궐련과 궐련형 전자담배, 전자 증기, 오라 등을 포함한 무연 제품을 제공합니다.",165.89,3.1,53.5,188.12,141.76,-11.8,0.65,23.4,192.6,16.1,Downtrend,2,170.39,-2.64,False,163.87,1.23,True,163.88,1.23,True,56.0,2
POOL,POOL,Pool Corporation,풀 코퍼레이션,산업재,"Pool Corporation은 미국과 해외에 수영장 용품, 장비, 관련 레저, 관개 및 조경 유지 관리 제품을 유통합니다.",216.28,-4.0,46.3,330.01,198.74,-34.5,1.33,19.9,262.73,21.5,Strong Downtrend,0,223.15,-3.08,False,233.48,-7.37,False,267.78,-19.23,False,34.0,0
PFG,PFG,"Principal Financial Group, Inc.","주요 금융 그룹, Inc.",금융 서비스,"Principal Financial Group, Inc.는 기업, 개인 및 기관 고객에게 은퇴, 자산 관리, 보험 상품 및 서비스를 제공합니다.",100.06,0.32,72.3,100.06,71.12,0.0,0.88,14.4,97.08,-3.0,Strong Uptrend,5,92.11,8.63,False,89.5,11.8,False,83.58,19.72,False,12.0,0
PPL,PPL,PPL Corporation,PPL 주식회사,유틸리티,PPL Corporation은 미국 내 약 360만 고객에게 전기와 천연가스를 공급합니다. 세 부분으로 운영됩니다: Kentucky Regula,38.99,0.65,55.7,39.81,32.49,-2.1,0.58,24.5,42.13,8.1,Strong Uptrend,5,37.79,3.18,False,36.46,6.94,False,35.7,9.22,False,48.0,0
PNW,PNW,Pinnacle West Capital Corporation,피나클 웨스트 캐피털 코퍼레이션,유틸리티,Pinnacle West Capital Corporation은 자회사를 통해 애리조나 주에서 소매 및 도매 전기 서비스를 제공합니다. 회사는 g에 종사합니다.,103.12,0.7,55.4,104.45,84.16,-1.3,1.19,20.4,105.79,2.6,Strong Uptrend,5,100.12,3.0,False,94.37,9.27,False,91.23,13.03,False,45.0,0
PNC,PNC,"The PNC Financial Services Group, Inc.","PNC 금융 서비스 그룹, Inc.",금융 서비스,"PNC Financial Services Group, Inc.는 미국에서 다양한 금융 서비스 회사로 운영됩니다. 이는 세 가지 부문을 통해 운영됩니다. 소매 금지",220.89,-0.2,55.5,240.63,154.45,-8.2,0.58,12.8,253.78,14.9,Strong Uptrend,5,216.89,1.84,True,209.15,5.61,False,197.17,12.03,False,62.0,1
PPG,PPG,"PPG Industries, Inc.","PPG 산업, Inc.",원자재,"PPG Industries, Inc.는 미국, 캐나다, 아시아 태평양, 라틴 아메리카, 유럽에서 페인트, 코팅 및 특수 재료를 제조 및 유통합니다.",107.68,-2.38,46.3,130.81,93.68,-17.7,1.01,15.6,122.6,13.9,Uptrend,4,113.17,-4.85,False,107.82,-0.13,True,107.7,-0.02,True,66.0,2
PTC,PTC,PTC Inc.,PTC 주식회사,기술,"PTC Inc.는 미주, 유럽, 아시아 태평양 지역에서 소프트웨어 회사로 운영되고 있습니다. 회사는 전문가의 모든 측면을 관리하는 제품군인 Windchill을 제공합니다.",137.11,0.51,40.2,216.53,133.44,-36.7,1.29,20.2,185.21,35.1,Strong Downtrend,0,149.19,-8.1,False,161.05,-14.86,False,177.72,-22.85,False,31.0,0
PRU,PRU,"Prudential Financial, Inc.","푸르덴셜 파이낸셜, Inc.",금융 서비스,"Prudential Financial, Inc.는 자회사와 함께 미국, 일본 및 해외에서 금융 상품과 서비스를 제공합니다. 그것은 작동",96.91,1.38,49.2,117.13,92.0,-17.3,0.85,9.7,99.93,3.1,Strong Downtrend,1,98.27,-1.38,True,103.86,-6.69,False,102.48,-5.44,False,38.0,1
PG,PG,The Procter & Gamble Company,프록터 앤 갬블 컴퍼니,필수 소비재,Procter & Gamble Company는 전 세계적으로 브랜드 소비재 제품을 제공합니다. 뷰티를 통해 운영됩니다. 그루밍; 건강 관리; 직물 및 홈케어; 그리고 아기,149.17,0.52,59.0,165.95,136.04,-10.1,0.9,21.8,164.14,10.0,Downtrend,2,150.45,-0.85,True,146.95,1.51,True,150.09,-0.61,True,48.0,3
PGR,PGR,The Progressive Corporation,프로그레시브 코퍼레이션,금융 서비스,Progressive Corporation은 미국에서 보험 회사로 운영됩니다. 개인용 자동차 및 특수 라인 상품에 대한 보험을 작성합니다.,203.03,0.52,51.5,271.14,191.44,-25.1,0.7,10.3,230.14,13.4,Strong Downtrend,0,203.59,-0.28,True,207.04,-1.94,True,220.92,-8.1,False,42.0,2
PLD,PLD,"Prologis, Inc.",프롤로지스(주),부동산·리츠,"Prologis, Inc.는 자체 관리 및 자체 관리 REIT이며 Prologis, L.P.의 유일한 일반 파트너입니다. 이를 통해 실질적으로 모든 자산을 보유하고 있습니다.",141.53,1.08,59.2,145.1,98.77,-2.5,0.52,39.8,148.75,5.1,Strong Uptrend,5,136.22,3.9,False,131.23,7.85,False,120.03,17.91,False,45.0,0
PSA,PSA,Public Storage,공용 저장소,부동산·리츠,"S&P 500 지수에 속하는 퍼블릭 스토리지(Public Storage)는 주로 셀프 스토리지 시설을 인수, 개발, 소유, 운영하는 REIT입니다. 2025년 12월 31일에 우리는: (i)",297.14,-2.73,51.0,312.17,255.84,-4.8,1.57,30.7,312.5,5.2,Uptrend,4,291.53,1.92,True,279.98,6.13,False,281.76,5.46,False,48.0,1
PHM,PHM,"PulteGroup, Inc.","풀테그룹, Inc.",경기 소비재,"PulteGroup, Inc.는 자회사를 통해 미국에서 주택 건설 사업에 참여하고 있습니다. 회사는 인수 및 개발에 참여하고 있습니다.",124.93,-2.61,51.6,142.26,96.78,-12.2,0.58,12.1,137.5,10.1,Neutral,3,126.93,-1.58,True,124.88,0.04,True,121.21,3.07,False,60.0,2
PEG,PEG,Public Service Enterprise Group Incorporated,공익기업그룹 편입,유틸리티,"Public Service Enterprise Group Incorporated는 자회사를 통해 미국 세인트에서 전기 및 가스 유틸리티, 원자력 발전 사업을 운영하고 있습니다.",80.66,0.56,47.6,88.01,74.87,-8.4,0.61,19.1,90.64,12.4,Uptrend,4,82.29,-1.98,True,80.98,-0.4,True,80.93,-0.33,True,64.0,3
