symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
LITE,LITE,Lumentum Holdings Inc.,Lumentum Holdings Inc.,기술,"Lumentum Holdings Inc. manufactures and sells optical and photonic products in the Americas, the Asia-Pacific, Europe, t",836.25,-5.15,52.9,897.3,59.04,-6.8,0.48,243.1,832.04,-0.5,Strong Uptrend,5,701.1,19.28,False,511.53,63.48,False,316.72,164.03,False,30.0,0
LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,산업재,"Lockheed Martin Corporation, an aerospace and defense company, engages in the research, design, development, manufacture",522.89,1.84,24.3,676.7,402.57,-22.7,0.54,25.3,643.6,23.1,Uptrend,4,625.39,-16.39,False,559.64,-6.57,False,509.04,2.72,False,47.0,0
LYB,LYB,LyondellBasell Industries N.V.,LyondellBasell Industries N.V.,원자재,"LyondellBasell Industries N.V. operates as a chemical company in the United States, Germany, China, Mexico, Italy, Japan",69.98,0.16,46.6,82.38,40.7,-15.1,0.13,,75.82,8.3,Strong Uptrend,5,66.55,5.15,False,55.7,25.64,False,53.85,29.95,False,51.0,0
MPC,MPC,Marathon Petroleum Corporation,Marathon Petroleum Corporation,에너지,"Marathon Petroleum Corporation, together with its subsidiaries, operates as an integrated downstream energy company in t",227.78,1.62,52.3,251.91,134.52,-9.6,0.14,17.2,247.18,8.5,Strong Uptrend,5,217.9,4.53,False,199.4,14.23,False,186.04,22.44,False,52.0,0
MTB,MTB,M&T Bank Corporation,M&T Bank Corporation,금융 서비스,M&T Bank Corporation operates as a bank holding company for Manufacturers and Traders Trust Company and Wilmington Trust,217.34,1.13,54.2,236.36,162.49,-8.0,0.1,12.2,233.76,7.6,Strong Uptrend,5,215.98,0.63,True,207.18,4.9,False,197.13,10.25,False,56.0,1
MRSH,MRSH,"Marsh & McLennan Companies, Inc.","Marsh & McLennan Companies, Inc.",금융 서비스,"Marsh & McLennan Companies, Inc., a professional services company, provides advisory services and insurance solutions to",172.57,1.45,47.7,230.45,168.15,-25.1,0.2,21.6,203.1,17.7,Strong Downtrend,0,176.33,-2.13,False,178.71,-3.44,False,192.04,-10.14,False,36.0,0
MLM,MLM,"Martin Marietta Materials, Inc.","Martin Marietta Materials, Inc.",원자재,"Martin Marietta Materials, Inc., a natural resource-based building materials company, supplies aggregates and heavy-side",615.66,0.06,51.2,707.24,500.22,-12.9,0.18,37.6,694.09,12.7,Downtrend,2,628.47,-2.04,False,627.53,-1.89,True,607.47,1.35,True,47.0,2
MA,MA,Mastercard Incorporated,Mastercard Incorporated,금융 서비스,"Mastercard Incorporated, a technology company, provides transaction processing and other payment-related products and se",507.38,0.64,49.8,596.25,483.41,-14.9,0.19,30.7,652.69,28.6,Strong Downtrend,0,513.25,-1.14,True,532.08,-4.64,False,550.74,-7.87,False,45.0,1
MKC,MKC,"McCormick & Company, Incorporated","McCormick & Company, Incorporated",필수 소비재,"McCormick & Company, Incorporated manufactures, markets, and distributes herbs, spices, seasoning mixes, condiments, and",50.74,-1.53,38.3,75.37,47.95,-32.7,0.13,8.3,62.69,23.6,Strong Downtrend,0,59.14,-14.2,False,62.15,-18.36,False,65.47,-22.5,False,30.0,0
MAS,MAS,Masco Corporation,Masco Corporation,산업재,"Masco Corporation provides home improvement and building products in North America, Europe, and internationally. The com",74.49,0.42,72.3,77.49,58.6,-3.9,0.19,18.4,81.05,8.8,Downtrend,2,66.83,11.46,False,65.6,13.55,False,66.45,12.1,False,4.0,0
MCK,MCK,McKesson Corporation,McKesson Corporation,헬스케어,McKesson Corporation provides healthcare services in the United States and internationally. It operates through four seg,833.33,0.63,34.7,995.69,657.06,-16.3,0.16,24.1,990.87,18.9,Uptrend,4,902.84,-7.7,False,867.26,-3.91,False,793.88,4.97,False,47.0,0
MCD,MCD,McDonald's Corporation,McDonald's Corporation,경기 소비재,"McDonald's Corporation owns, operates, and franchises restaurants under the McDonald's brand in the United States and in",294.75,-1.54,33.4,339.17,280.68,-13.1,0.41,24.7,345.0,17.0,Neutral,3,317.31,-7.11,False,311.58,-5.4,False,305.47,-3.51,False,41.0,0
MDT,MDT,Medtronic plc,Medtronic plc,헬스케어,"Medtronic plc develops, manufactures, and sells device-based medical therapies to healthcare systems, physicians, clinic",83.47,0.18,37.3,103.73,78.19,-19.5,0.18,23.3,108.0,29.4,Strong Downtrend,1,91.28,-8.56,False,94.27,-11.46,False,91.48,-8.76,False,43.0,0
MET,MET,"MetLife, Inc.","MetLife, Inc.",금융 서비스,"MetLife, Inc., a financial services company, provides insurance, annuities, employee benefits, and asset management serv",77.49,-0.27,62.7,82.02,67.7,-5.5,0.14,16.5,89.06,14.9,Strong Downtrend,1,73.96,4.77,False,75.89,2.11,False,76.8,0.9,True,38.0,1
MRK,MRK,"Merck & Co., Inc.","Merck & Co., Inc.",헬스케어,"Merck & Co., Inc. operates as a healthcare company worldwide. It offers human health pharmaceutical for various areas un",111.68,-0.2,37.8,123.18,70.89,-9.3,0.21,15.3,129.74,16.2,Uptrend,4,117.82,-5.21,False,109.0,2.46,False,94.56,18.1,False,51.0,0
MTD,MTD,Mettler-Toledo International Inc.,Mettler-Toledo International Inc.,헬스케어,"Mettler-Toledo International Inc. manufactures and supplies precision instruments and services in the Americas, Europe, ",1279.84,-0.2,47.1,1506.02,1056.58,-15.0,0.15,30.4,1488.31,16.3,Strong Downtrend,1,1304.06,-1.86,True,1367.18,-6.39,False,1307.57,-2.12,False,43.0,1
MGM,MGM,MGM Resorts International,MGM Resorts International,경기 소비재,"MGM Resorts International, through its subsidiaries, operates as a gaming and entertainment company in the United States",40.58,2.63,67.4,40.58,30.72,0.0,0.32,53.4,42.83,5.5,Strong Uptrend,5,36.71,10.54,False,35.68,13.73,False,35.28,15.02,False,20.0,0
MCHP,MCHP,Microchip Technology Incorporated,Microchip Technology Incorporated,기술,"Microchip Technology Incorporated develops, manufactures, and sells smart, connected, and secure embedded control soluti",86.02,-3.82,71.4,90.64,44.59,-5.1,0.31,,87.08,1.2,Strong Uptrend,5,72.3,18.98,False,68.14,26.24,False,66.57,29.22,False,12.0,0
MAA,MAA,"Mid-America Apartment Communities, Inc.","Mid-America Apartment Communities, Inc.",부동산·리츠,"Mid-America Apartment Communities, Inc.is a S&P 500 company. It is a real estate investment trust (REIT) focused on deli",125.97,0.25,52.4,160.4,119.11,-21.5,0.05,33.3,142.27,12.9,Strong Downtrend,0,127.54,-1.23,True,129.31,-2.58,False,134.35,-6.24,False,31.0,1
TAP,TAP,Molson Coors Beverage Company,Molson Coors Beverage Company,필수 소비재,"Molson Coors Beverage Company manufactures, markets, distributes, and sells beer and other malt beverage products in the",42.88,1.04,43.3,55.35,41.16,-22.5,0.24,,46.71,8.9,Strong Downtrend,0,45.89,-6.56,False,46.12,-7.03,False,47.08,-8.92,False,14.0,0
MPWR,MPWR,"Monolithic Power Systems, Inc.","Monolithic Power Systems, Inc.",기술,"Monolithic Power Systems, Inc. provides semiconductor-based power electronics solutions in China, Taiwan, South Korea, S",1552.11,-4.9,71.3,1632.06,579.32,-4.9,0.34,120.4,1417.57,-8.7,Strong Uptrend,5,1198.82,29.47,False,1081.09,43.57,False,947.09,63.88,False,0.0,0
MCO,MCO,Moody's Corporation,Moody's Corporation,금융 서비스,"Moody's Corporation, together with its subsidiaries, operates as an integrated risk assessment firm in the United States",460.86,1.05,57.3,538.45,411.34,-14.4,0.18,33.0,535.55,16.2,Strong Downtrend,1,448.08,2.85,False,474.7,-2.92,False,482.87,-4.56,False,39.0,0
MS,MS,Morgan Stanley,Morgan Stanley,금융 서비스,"Morgan Stanley, a financial holding company, provides various financial products and services to corporations, governmen",188.81,0.39,66.1,191.62,112.8,-1.5,0.15,17.1,200.19,6.0,Neutral,3,172.15,9.68,False,173.16,9.04,False,158.26,19.3,False,20.0,0
MOS,MOS,The Mosaic Company,The Mosaic Company,원자재,"The Mosaic Company, through its subsidiaries, produces and markets concentrated phosphate and potash crop nutrients. It ",23.42,-2.42,38.2,36.9,23.19,-36.5,0.33,13.8,30.8,31.5,Strong Downtrend,1,26.74,-12.42,False,25.9,-9.58,False,29.61,-20.91,False,41.0,0
MSCI,MSCI,MSCI Inc.,MSCI Inc.,금융 서비스,"MSCI Inc., together with its subsidiaries, provides research-based data, analytics, and indexes, supported by advanced t",591.54,-0.19,62.1,622.3,509.83,-4.9,0.11,33.8,683.56,15.6,Neutral,3,555.73,6.44,False,562.56,5.15,False,560.12,5.61,False,45.0,0
MSI,MSI,"Motorola Solutions, Inc.","Motorola Solutions, Inc.",기술,"Motorola Solutions, Inc. provides public safety, government, defense, and enterprise security solutions in the United St",434.37,-0.89,41.1,486.28,362.53,-10.7,0.2,34.1,505.45,16.4,Downtrend,2,447.62,-2.96,False,413.83,4.96,False,425.39,2.11,False,38.0,0
NDAQ,NDAQ,"Nasdaq, Inc.","Nasdaq, Inc.",금융 서비스,"Nasdaq, Inc. operates as a technology company that serves capital markets and other industries in the United States and ",90.97,1.19,61.9,100.66,74.2,-9.6,0.22,27.4,106.67,17.3,Downtrend,2,85.79,6.04,False,89.41,1.74,True,89.12,2.08,False,46.0,1
NTAP,NTAP,"NetApp, Inc.","NetApp, Inc.",기술,"NetApp, Inc. provides a range of enterprise software, systems, and services that customers use to transform their data i",108.31,-0.37,60.3,124.56,86.19,-13.0,0.14,18.2,117.13,8.1,Downtrend,2,101.2,7.03,False,104.65,3.5,False,106.71,1.5,True,44.0,1
NEM,NEM,Newmont Corporation,Newmont Corporation,원자재,"Newmont Corporation operates as a gold producer. It also explores for copper, silver, lead, zinc, and other metals. It h",116.89,-3.16,53.8,131.68,48.04,-11.2,0.23,15.2,141.96,21.4,Uptrend,4,115.0,1.64,True,107.27,8.97,False,87.81,33.12,False,68.0,1
NWSA,NWSA,News Corporation,News Corporation,커뮤니케이션 서비스,"News Corporation, a media and information services company, creates and distributes authoritative and engaging content, ",26.59,1.49,68.7,30.9,22.31,-13.9,0.08,34.5,33.92,27.6,Strong Downtrend,1,24.39,9.02,False,25.19,5.56,False,26.86,-1.01,True,31.0,1
NWS,NWS,News Corporation,News Corporation,커뮤니케이션 서비스,"News Corporation, a media and information services company, creates and distributes authoritative and engaging content, ",30.72,1.59,71.8,34.93,25.56,-12.1,0.09,39.9,,,Strong Downtrend,1,27.77,10.62,False,28.71,7.0,False,30.67,0.16,True,1.0,1
NEE,NEE,"NextEra Energy, Inc.","NextEra Energy, Inc.",유틸리티,"NextEra Energy, Inc., through its subsidiaries, generates, stores, transmits, distributes, and sells electric power to r",95.38,0.1,60.8,96.25,64.14,-0.9,0.23,24.2,97.25,2.0,Strong Uptrend,5,91.79,3.91,False,86.94,9.71,False,80.04,19.17,False,45.0,0
NI,NI,NiSource Inc.,NiSource Inc.,유틸리티,"NiSource Inc., an energy holding company, operates as a regulated natural gas and electric utility company in the United",48.43,0.92,59.2,48.47,37.07,-0.1,0.26,24.8,50.36,4.0,Strong Uptrend,5,46.46,4.24,False,44.38,9.13,False,42.46,14.06,False,45.0,0
NKE,NKE,"NIKE, Inc.","NIKE, Inc.",경기 소비재,"NIKE, Inc., together with its subsidiaries, designs, develops, markets, and sells athletic and casual footwear, apparel,",45.38,1.54,39.1,77.81,42.62,-41.7,0.13,29.9,61.68,35.9,Strong Downtrend,0,54.45,-16.66,False,58.81,-22.84,False,63.82,-28.89,False,27.0,0
NDSN,NDSN,Nordson Corporation,Nordson Corporation,산업재,"Nordson Corporation engineers, manufactures, and markets products and systems to dispense, apply, and control adhesives,",282.35,-0.0,58.6,298.37,185.63,-5.4,0.1,30.6,308.43,9.2,Strong Uptrend,5,278.54,1.37,True,261.13,8.13,False,239.46,17.91,False,49.0,1
NSC,NSC,Norfolk Southern Corporation,Norfolk Southern Corporation,산업재,"Norfolk Southern Corporation, together with its subsidiaries, engages in the rail transportation of raw materials, inter",318.52,-0.37,70.2,321.44,215.57,-0.9,0.08,26.9,329.22,3.4,Strong Uptrend,5,300.94,5.84,False,294.11,8.3,False,281.52,13.14,False,15.0,0
NOC,NOC,Northrop Grumman Corporation,Northrop Grumman Corporation,산업재,"Northrop Grumman Corporation operates as an aerospace and defense technology company in the United States, Asia/Pacific,",581.74,1.15,21.8,768.02,449.08,-24.3,0.33,18.2,721.78,24.1,Uptrend,4,695.78,-16.39,False,641.62,-9.33,False,594.16,-2.09,False,51.0,0
NTRS,NTRS,Northern Trust Corporation,Northern Trust Corporation,금융 서비스,"Northern Trust Corporation, a financial holding company, provides wealth management, asset servicing, asset management, ",165.35,0.82,69.0,171.74,89.34,-3.7,0.15,17.3,168.58,2.0,Strong Uptrend,5,146.36,12.97,False,141.23,17.08,False,131.43,25.81,False,29.0,0
NRG,NRG,"NRG Energy, Inc.","NRG Energy, Inc.",유틸리티,"NRG Energy, Inc., together with its subsidiaries, operates as an energy and home services company in the United States a",159.47,-0.21,51.4,184.03,107.0,-13.3,0.16,39.8,202.29,26.9,Neutral,3,159.37,0.06,True,159.73,-0.16,True,158.34,0.71,True,71.0,3
NVR,NVR,"NVR, Inc.","NVR, Inc.",경기 소비재,"NVR, Inc. operates as a homebuilder in the United States. The company operates through Homebuilding and Mortgage Banking",6504.47,0.01,41.5,8543.0,6369.38,-23.9,0.11,15.9,7070.0,8.7,Strong Downtrend,0,7045.08,-7.67,False,7234.41,-10.09,False,7461.55,-12.83,False,21.0,0
NUE,NUE,Nucor Corporation,Nucor Corporation,원자재,Nucor Corporation engages in the manufacture and sale of steel and steel products. The company operates in three segment,214.45,0.07,83.2,214.45,106.87,0.0,0.16,28.5,192.55,-10.2,Strong Uptrend,5,179.84,19.24,False,170.2,26.0,False,151.92,41.16,False,8.0,0
OXY,OXY,Occidental Petroleum Corporation,Occidental Petroleum Corporation,에너지,"Occidental Petroleum Corporation, together with its subsidiaries, engages in the acquisition, exploration, and developme",57.16,0.07,48.5,66.24,37.99,-13.7,0.16,42.3,63.38,10.9,Strong Uptrend,5,54.81,4.29,False,48.16,18.69,False,45.81,24.78,False,57.0,0
OMC,OMC,Omnicom Group Inc.,Omnicom Group Inc.,커뮤니케이션 서비스,"Omnicom Group Inc., together with its subsidiaries, offers advertising, marketing, and corporate communications services",76.62,1.16,48.5,84.95,66.61,-9.8,0.16,,100.9,31.7,Uptrend,4,76.55,0.09,True,76.0,0.82,True,74.6,2.71,False,67.0,2
OKE,OKE,"ONEOK, Inc.","ONEOK, Inc.",에너지,"ONEOK, Inc. operates as a midstream service provider of gathering, processing, fractionation, transportation, storage, a",87.63,0.15,54.1,93.96,63.44,-6.7,0.12,16.2,93.57,6.8,Strong Uptrend,5,85.84,2.09,False,78.72,11.32,False,76.45,14.62,False,52.0,0
ORCL,ORCL,Oracle Corporation,Oracle Corporation,기술,Oracle Corporation offers products and services that address enterprise information technology environments worldwide. I,171.82,-0.84,57.7,325.76,136.0,-47.3,0.31,30.9,243.23,41.6,Strong Downtrend,1,154.12,11.48,False,178.27,-3.62,False,208.46,-17.58,False,37.0,0
OTIS,OTIS,Otis Worldwide Corporation,Otis Worldwide Corporation,산업재,"Otis Worldwide Corporation engages in manufacturing, installation, and servicing of elevators and escalators in the Unit",78.29,0.44,42.4,99.66,75.95,-21.4,0.19,20.8,95.14,21.5,Strong Downtrend,0,84.38,-7.22,False,86.32,-9.3,False,88.84,-11.88,False,29.0,0
PKG,PKG,Packaging Corporation of America,Packaging Corporation of America,경기 소비재,Packaging Corporation of America manufactures and sells containerboard and uncoated freesheet (UFS) paper products in No,210.99,-0.88,49.1,244.87,175.68,-13.8,0.12,24.6,230.5,9.2,Neutral,3,219.86,-4.03,False,212.15,-0.55,True,205.59,2.63,False,46.0,1
PLTR,PLTR,Palantir Technologies Inc.,Palantir Technologies Inc.,기술,Palantir Technologies Inc. builds and deploys software platforms for the intelligence community to assist in counterterr,144.3,0.85,49.7,207.18,108.86,-30.4,0.3,229.1,186.47,29.2,Downtrend,2,143.96,0.24,True,160.48,-10.08,False,159.15,-9.33,False,46.0,1
PSKY,PSKY,Paramount Skydance Corporation,Paramount Skydance Corporation,커뮤니케이션 서비스,Paramount Skydance Corporation operates as a media and entertainment company worldwide. It operates in three segments: S,10.82,-1.37,50.5,19.55,8.79,-44.7,0.16,360.8,12.93,19.5,Strong Downtrend,1,10.57,2.37,False,12.16,-11.02,False,13.2,-18.03,False,24.0,0
PH,PH,Parker-Hannifin Corporation,Parker-Hannifin Corporation,산업재,Parker-Hannifin Corporation manufactures and sells motion and control technologies and systems for aerospace and defense,969.84,-0.48,53.9,1023.02,591.62,-5.2,0.16,35.4,1034.83,6.7,Strong Uptrend,5,956.9,1.35,True,916.76,5.79,False,817.3,18.66,False,49.0,1
PNR,PNR,Pentair plc,Pentair plc,산업재,"Pentair plc provides various water solutions in the United States, Western Europe, China, Latin America, the Middle East",92.89,1.24,59.7,111.71,83.73,-16.8,0.38,23.6,110.0,18.4,Strong Downtrend,0,92.96,-0.08,True,98.79,-5.97,False,101.57,-8.55,False,40.0,1
PFE,PFE,Pfizer Inc.,Pfizer Inc.,헬스케어,"Pfizer Inc. discovers, develops, manufactures, markets, distributes, and sells biopharmaceutical products in the United ",26.97,-0.11,46.8,28.55,20.92,-5.5,0.28,19.8,28.93,7.3,Uptrend,4,27.15,-0.66,True,26.06,3.49,False,24.78,8.84,False,50.0,1
PM,PM,Philip Morris International Inc.,Philip Morris International Inc.,필수 소비재,"Philip Morris International Inc. operates as a tobacco company. The company offers cigarettes and smoke-free products, i",163.51,-0.42,50.8,188.12,141.76,-13.1,0.18,23.0,192.6,17.8,Downtrend,2,170.63,-4.17,False,163.69,-0.11,True,163.86,-0.21,True,56.0,2
PSX,PSX,Phillips 66,Phillips 66,에너지,"Phillips 66 operates as an integrated downstream energy provider in the United States, the United Kingdom, Germany, and ",164.41,0.96,49.1,188.28,99.8,-12.7,0.14,15.2,180.95,10.1,Strong Uptrend,5,163.95,0.28,True,149.87,9.7,False,136.74,20.24,False,68.0,1
PCG,PCG,PG&E Corporation,PG&E Corporation,유틸리티,"PG&E Corporation, through its subsidiary, Pacific Gas and Electric Company, engages in the sale and delivery of electric",16.51,-0.6,32.0,19.06,12.9,-13.4,0.12,12.8,22.84,38.3,Uptrend,4,17.59,-6.14,False,16.63,-0.72,True,15.85,4.16,False,63.0,1
PNC,PNC,"The PNC Financial Services Group, Inc.","The PNC Financial Services Group, Inc.",금융 서비스,"The PNC Financial Services Group, Inc. operates as a diversified financial services company in the United States. It ope",221.48,0.74,56.5,240.63,153.3,-8.0,0.15,12.9,253.78,14.6,Strong Uptrend,5,216.9,2.11,False,208.81,6.07,False,196.97,12.44,False,58.0,0
PNW,PNW,Pinnacle West Capital Corporation,Pinnacle West Capital Corporation,유틸리티,"Pinnacle West Capital Corporation, through its subsidiary, provides retail and wholesale electric services in the state ",102.78,0.47,54.0,104.45,84.16,-1.6,0.15,20.4,105.86,3.0,Strong Uptrend,5,99.95,2.83,False,94.26,9.04,False,91.16,12.75,False,45.0,0
PPG,PPG,"PPG Industries, Inc.","PPG Industries, Inc.",원자재,"PPG Industries, Inc. manufactures and distributes paints, coatings, and specialty materials in the United States, Canada",109.39,-0.37,49.8,130.81,93.68,-16.4,0.13,15.8,122.1,11.6,Neutral,3,113.28,-3.43,False,107.7,1.57,True,107.71,1.56,True,60.0,2
POOL,POOL,Pool Corporation,Pool Corporation,산업재,"Pool Corporation distributes swimming pool supplies, equipment, related leisure, irrigation, and landscape maintenance p",227.9,-2.0,58.7,330.01,198.74,-30.9,0.21,20.9,266.36,16.9,Strong Downtrend,1,223.8,1.83,True,233.84,-2.54,False,268.18,-15.02,False,40.0,1
PPL,PPL,PPL Corporation,PPL Corporation,유틸리티,PPL Corporation provides electricity and natural gas to approximately 3.6 million customers in the United States. It ope,39.1,0.9,56.7,39.81,32.49,-1.8,0.1,24.6,42.13,7.7,Strong Uptrend,5,37.75,3.58,False,36.44,7.3,False,35.68,9.59,False,48.0,0
PG,PG,The Procter & Gamble Company,The Procter & Gamble Company,필수 소비재,The Procter & Gamble Company provides branded consumer packaged goods worldwide. It operates through Beauty; Grooming; H,148.54,0.24,57.8,165.95,136.04,-10.5,0.27,22.0,163.55,10.1,Downtrend,2,150.48,-1.29,True,146.92,1.1,True,150.11,-1.05,True,54.0,3
PFG,PFG,"Principal Financial Group, Inc.","Principal Financial Group, Inc.",금융 서비스,"Principal Financial Group, Inc. provides retirement, asset management, and insurance products and services to businesses",100.43,1.1,73.0,100.43,70.72,0.0,0.13,14.4,95.58,-4.8,Strong Uptrend,5,92.02,9.14,False,89.35,12.4,False,83.49,20.29,False,12.0,0
PGR,PGR,The Progressive Corporation,The Progressive Corporation,금융 서비스,The Progressive Corporation operates as an insurance company in the United States. It writes insurance for personal auto,203.96,1.53,52.5,271.14,191.44,-24.8,0.13,10.4,230.14,12.8,Strong Downtrend,1,203.7,0.13,True,206.96,-1.45,True,221.19,-7.79,False,48.0,2
PLD,PLD,"Prologis, Inc.","Prologis, Inc.",부동산·리츠,"Prologis, Inc. is a self-administered and self-managed REIT and is the sole general partner of Prologis, L.P. through wh",141.14,-0.68,59.2,145.1,98.77,-2.7,0.2,39.5,148.75,5.4,Strong Uptrend,5,136.04,3.75,False,131.08,7.67,False,119.89,17.72,False,45.0,0
PRU,PRU,"Prudential Financial, Inc.","Prudential Financial, Inc.",금융 서비스,"Prudential Financial, Inc., together with its subsidiaries, provides financial products and services in the United State",95.51,1.38,44.6,117.13,92.0,-18.5,0.16,9.6,99.93,4.6,Strong Downtrend,1,98.48,-3.02,False,103.9,-8.08,False,102.5,-6.82,False,27.0,0
PTC,PTC,PTC Inc.,PTC Inc.,기술,"PTC Inc. operates as software company in the Americas, Europe, and the Asia Pacific. The company provides Windchill, a s",139.28,1.54,44.4,216.53,133.44,-35.7,0.15,20.5,185.21,33.0,Strong Downtrend,0,149.56,-6.87,False,161.57,-13.8,False,177.87,-21.7,False,31.0,0
PEG,PEG,Public Service Enterprise Group Incorporated,Public Service Enterprise Group Incorporated,유틸리티,"Public Service Enterprise Group Incorporated, through its subsidiaries, operates in electric and gas utility, and nuclea",80.76,0.02,47.7,88.01,74.87,-8.2,0.09,19.1,90.64,12.2,Uptrend,4,82.31,-1.88,True,80.98,-0.27,True,80.91,-0.19,True,64.0,3
PSA,PSA,Public Storage,Public Storage,부동산·리츠,"Public Storage, a member of the S&P 500, is a REIT that primarily acquires, develops, owns, and operates self-storage fa",307.05,-0.4,61.4,312.17,255.84,-1.6,0.16,34.1,312.5,1.8,Uptrend,4,291.16,5.46,False,279.78,9.75,False,281.74,8.98,False,36.0,0
PHM,PHM,"PulteGroup, Inc.","PulteGroup, Inc.",경기 소비재,"PulteGroup, Inc., through its subsidiaries, engages in the homebuilding business in the United States. The company is in",127.53,-0.02,56.9,142.26,96.78,-10.4,0.08,12.3,137.5,7.8,Neutral,3,126.92,0.48,True,124.82,2.17,False,121.12,5.29,False,50.0,1
DGX,DGX,Quest Diagnostics Incorporated,Quest Diagnostics Incorporated,헬스케어,Quest Diagnostics Incorporated provides diagnostic testing and services in the United States. The company develops and d,197.36,0.56,50.3,210.99,164.21,-6.5,0.08,21.8,222.56,12.8,Uptrend,4,198.46,-0.55,True,189.47,4.16,False,182.49,8.15,False,52.0,1
PWR,PWR,"Quanta Services, Inc.","Quanta Services, Inc.",산업재,"Quanta Services, Inc. offers infrastructure solutions for the electric and gas utility, power generation, load center, m",627.8,0.47,69.1,633.44,287.06,-0.9,0.22,92.2,600.67,-4.3,Strong Uptrend,5,557.71,12.57,False,501.76,25.12,False,444.61,41.2,False,10.0,0
RL,RL,Ralph Lauren Corporation,Ralph Lauren Corporation,경기 소비재,"Ralph Lauren Corporation designs, markets, and distributes lifestyle products in North America, Europe, Asia, and intern",364.76,-1.75,49.6,389.52,217.42,-6.4,0.11,24.8,411.26,12.7,Strong Uptrend,5,357.22,2.11,False,354.69,2.84,False,324.32,12.47,False,54.0,0
RJF,RJF,"Raymond James Financial, Inc.","Raymond James Financial, Inc.",금융 서비스,"Raymond James Financial, Inc., a diversified financial services company, provides private client group, capital markets,",154.23,0.53,59.0,174.67,135.23,-11.7,0.1,14.6,174.25,13.0,Strong Downtrend,1,152.33,1.25,True,157.27,-1.93,True,158.12,-2.46,False,48.0,2
O,O,Realty Income Corporation,Realty Income Corporation,부동산·리츠,"Realty Income Corporation, an S&P 500 company, is real estate partner to the world's leading companies. We serve our cli",63.26,-0.11,49.7,67.26,51.86,-5.9,0.18,54.1,68.3,8.0,Uptrend,4,63.49,-0.36,True,60.18,5.12,False,58.04,8.99,False,38.0,1
RTX,RTX,RTX Corporation,RTX Corporation,산업재,"RTX Corporation, an aerospace and defense company, provides systems and services for commercial, military, and governmen",175.25,0.57,26.2,212.16,122.73,-17.4,0.28,32.9,215.06,22.7,Neutral,3,198.42,-11.68,False,189.97,-7.75,False,170.94,2.52,False,38.0,0
REG,REG,Regency Centers Corporation,Regency Centers Corporation,부동산·리츠,Regency Centers Corporation is a fully integrated real estate company and self-administered and self-managed real estate,80.08,-0.14,60.7,81.12,65.81,-1.3,0.12,28.4,82.84,3.4,Strong Uptrend,5,76.84,4.22,False,72.71,10.14,False,71.05,12.71,False,45.0,0
RF,RF,Regions Financial Corporation,Regions Financial Corporation,금융 서비스,"Regions Financial Corporation, a financial holding company, provides various banking and related products and services t",28.15,1.4,58.8,30.66,19.46,-8.2,0.11,11.7,30.69,9.0,Uptrend,4,27.68,1.7,True,27.01,4.22,False,25.51,10.35,False,50.0,1
RSG,RSG,"Republic Services, Inc.","Republic Services, Inc.",산업재,"Republic Services, Inc., together with its subsidiaries, offers environmental services in the United States and Canada. ",210.07,0.13,43.2,255.27,202.94,-17.7,0.09,30.6,245.38,16.8,Downtrend,2,219.11,-4.13,False,215.25,-2.41,False,224.68,-6.5,False,38.0,0
RMD,RMD,ResMed Inc.,ResMed Inc.,헬스케어,"ResMed Inc. develops, manufactures, distributes, and markets medical devices and cloud-based software applications to di",221.49,0.75,39.4,292.36,219.51,-24.2,0.15,21.9,292.33,32.0,Strong Downtrend,0,240.44,-7.88,False,245.07,-9.62,False,254.73,-13.05,False,37.0,0
RVTY,RVTY,"Revvity, Inc.","Revvity, Inc.",헬스케어,"Revvity, Inc. provides health sciences solutions, technologies, and services. The company offers instruments, reagents, ",87.02,0.29,42.2,117.66,82.32,-26.0,0.15,42.2,113.93,30.9,Strong Downtrend,1,93.11,-6.54,False,97.08,-10.36,False,94.48,-7.9,False,40.0,0
HOOD,HOOD,"Robinhood Markets, Inc.","Robinhood Markets, Inc.",금융 서비스,"Robinhood Markets, Inc. operates financial services platform in the United States. The company's platform allows users t",84.26,-0.53,56.4,152.46,46.62,-44.7,0.21,41.1,101.15,20.0,Strong Downtrend,1,77.54,8.67,False,98.96,-14.85,False,101.86,-17.28,False,29.0,0
ROK,ROK,"Rockwell Automation, Inc.","Rockwell Automation, Inc.",산업재,"Rockwell Automation, Inc., together with its subsidiaries, provides industrial automation and digital transformation sol",408.73,1.88,60.7,428.82,242.82,-4.7,0.25,46.7,421.57,3.1,Neutral,3,388.44,5.22,False,392.07,4.25,False,363.96,12.3,False,30.0,0
ROP,ROP,"Roper Technologies, Inc.","Roper Technologies, Inc.",기술,"Roper Technologies, Inc. designs and develops vertical software and technology enabled products in the United States, Ca",350.98,-0.68,44.9,578.4,314.73,-39.3,0.12,21.9,453.75,29.3,Strong Downtrend,1,350.75,0.07,True,392.47,-10.57,False,462.24,-24.07,False,41.0,1
