symbol,display_symbol,name_en,name_local,sector,description,price,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
MKC,MKC,"McCormick & Company, Incorporated","McCormick & Company, Incorporated",필수 소비재,"McCormick & Company, Incorporated manufactures, markets, and distributes herbs, spices, seasoning mixes, condiments, and",51.53,41.0,75.37,47.95,-31.6,0.37,8.4,62.69,21.7,Strong Downtrend,0,59.31,-13.12,False,62.26,-17.23,False,65.56,-21.4,False,30.0,0
MDT,MDT,Medtronic plc,Medtronic plc,헬스케어,"Medtronic plc develops, manufactures, and sells device-based medical therapies to healthcare systems, physicians, clinic",83.32,36.6,103.73,78.19,-19.7,0.78,23.3,108.0,29.6,Strong Downtrend,1,91.56,-9.0,False,94.32,-11.66,False,91.48,-8.92,False,43.0,0
MCK,MCK,McKesson Corporation,McKesson Corporation,헬스케어,McKesson Corporation provides healthcare services in the United States and internationally. It operates through four seg,828.11,31.5,995.69,657.06,-16.8,0.93,23.9,990.87,19.7,Uptrend,4,902.65,-8.26,False,867.06,-4.49,False,793.26,4.39,False,47.0,0
MCD,MCD,McDonald's Corporation,McDonald's Corporation,경기 소비재,"McDonald's Corporation owns, operates, and franchises restaurants under the McDonald's brand in the United States and in",299.36,37.6,339.17,280.68,-11.7,1.32,25.1,345.0,15.2,Uptrend,4,317.63,-5.75,False,311.58,-3.92,False,305.51,-2.01,False,53.0,0
MTD,MTD,Mettler-Toledo International Inc.,Mettler-Toledo International Inc.,헬스케어,"Mettler-Toledo International Inc. manufactures and supplies precision instruments and services in the Americas, Europe, ",1282.45,47.5,1506.02,1056.58,-14.8,1.04,30.5,1488.31,16.1,Strong Downtrend,1,1305.94,-1.8,True,1368.31,-6.27,False,1307.13,-1.89,True,47.0,2
MRK,MRK,"Merck & Co., Inc.","Merck & Co., Inc.",헬스케어,"Merck & Co., Inc. operates as a healthcare company worldwide. It offers human health pharmaceutical for various areas un",111.9,38.2,123.18,70.89,-9.2,0.77,15.4,129.74,15.9,Uptrend,4,117.75,-4.97,False,108.77,2.88,False,94.42,18.51,False,51.0,0
MET,MET,"MetLife, Inc.","MetLife, Inc.",금융 서비스,"MetLife, Inc., a financial services company, provides insurance, annuities, employee benefits, and asset management serv",77.7,63.9,82.02,67.7,-5.3,1.03,16.5,89.06,14.6,Strong Downtrend,1,73.96,5.06,False,75.9,2.37,False,76.81,1.16,True,38.0,1
MCHP,MCHP,Microchip Technology Incorporated,Microchip Technology Incorporated,기술,"Microchip Technology Incorporated develops, manufactures, and sells smart, connected, and secure embedded control soluti",89.44,82.0,90.64,44.59,-1.3,1.25,,87.08,-2.6,Strong Uptrend,5,72.18,23.91,False,67.93,31.66,False,66.46,34.58,False,5.0,0
MGM,MGM,MGM Resorts International,MGM Resorts International,경기 소비재,"MGM Resorts International, through its subsidiaries, operates as a gaming and entertainment company in the United States",39.54,62.7,39.77,30.72,-0.6,0.99,52.0,42.83,8.3,Strong Uptrend,5,36.59,8.06,False,35.61,11.04,False,35.25,12.17,False,40.0,0
TAP,TAP,Molson Coors Beverage Company,Molson Coors Beverage Company,필수 소비재,"Molson Coors Beverage Company manufactures, markets, distributes, and sells beer and other malt beverage products in the",42.44,40.0,56.11,41.16,-24.4,1.07,,46.71,10.1,Strong Downtrend,0,45.96,-7.66,False,46.12,-7.98,False,47.12,-9.93,False,20.0,0
MAA,MAA,"Mid-America Apartment Communities, Inc.","Mid-America Apartment Communities, Inc.",부동산·리츠,"Mid-America Apartment Communities, Inc.is a S&P 500 company. It is a real estate investment trust (REIT) focused on deli",125.66,51.5,160.4,119.11,-21.7,0.57,33.2,142.27,13.2,Strong Downtrend,0,127.64,-1.55,True,129.3,-2.82,False,134.48,-6.56,False,31.0,1
MPWR,MPWR,"Monolithic Power Systems, Inc.","Monolithic Power Systems, Inc.",기술,"Monolithic Power Systems, Inc. provides semiconductor-based power electronics solutions in China, Taiwan, South Korea, S",1632.06,84.1,1632.06,576.37,0.0,1.24,126.6,1417.57,-13.1,Strong Uptrend,5,1192.63,36.85,False,1076.5,51.61,False,943.56,72.97,False,0.0,0
MCO,MCO,Moody's Corporation,Moody's Corporation,금융 서비스,"Moody's Corporation, together with its subsidiaries, operates as an integrated risk assessment firm in the United States",456.05,54.9,538.45,411.34,-15.3,0.76,32.7,535.55,17.4,Strong Downtrend,1,448.97,1.58,True,474.85,-3.96,False,482.97,-5.57,False,43.0,1
MS,MS,Morgan Stanley,Morgan Stanley,금융 서비스,"Morgan Stanley, a financial holding company, provides various financial products and services to corporations, governmen",188.07,65.3,191.62,112.58,-1.9,0.72,17.0,200.19,6.4,Neutral,3,172.03,9.32,False,172.95,8.74,False,157.99,19.04,False,20.0,0
MSI,MSI,"Motorola Solutions, Inc.","Motorola Solutions, Inc.",기술,"Motorola Solutions, Inc. provides public safety, government, defense, and enterprise security solutions in the United St",438.26,44.2,486.28,362.53,-9.9,0.8,34.4,505.45,15.3,Downtrend,2,447.08,-1.97,True,413.58,5.97,False,425.28,3.05,False,36.0,1
MOS,MOS,The Mosaic Company,The Mosaic Company,원자재,"The Mosaic Company, through its subsidiaries, produces and markets concentrated phosphate and potash crop nutrients. It ",24.0,41.3,36.9,23.19,-35.0,0.92,14.1,30.8,28.3,Strong Downtrend,1,26.81,-10.48,False,25.93,-7.44,False,29.64,-19.03,False,41.0,0
MSCI,MSCI,MSCI Inc.,MSCI Inc.,금융 서비스,"MSCI Inc., together with its subsidiaries, provides research-based data, analytics, and indexes, supported by advanced t",592.69,62.7,622.3,509.83,-4.8,0.7,33.9,683.56,15.3,Neutral,3,555.97,6.6,False,562.5,5.37,False,560.0,5.84,False,45.0,0
NDAQ,NDAQ,"Nasdaq, Inc.","Nasdaq, Inc.",금융 서비스,"Nasdaq, Inc. operates as a technology company that serves capital markets and other industries in the United States and ",89.9,59.4,100.66,73.84,-10.7,1.37,27.1,106.67,18.7,Downtrend,2,85.9,4.66,False,89.36,0.6,True,89.07,0.93,True,56.0,2
NWS,NWS,News Corporation,News Corporation,커뮤니케이션 서비스,"News Corporation, a media and information services company, creates and distributes authoritative and engaging content, ",30.24,68.1,34.93,25.56,-13.4,0.5,39.3,,,Strong Downtrend,1,27.76,8.93,False,28.71,5.33,False,30.68,-1.43,True,11.0,1
NTAP,NTAP,"NetApp, Inc.","NetApp, Inc.",기술,"NetApp, Inc. provides a range of enterprise software, systems, and services that customers use to transform their data i",108.71,61.3,124.56,86.19,-12.7,0.7,18.2,117.13,7.7,Strong Downtrend,1,101.03,7.6,False,104.72,3.81,False,106.66,1.92,True,38.0,1
NWSA,NWSA,News Corporation,News Corporation,커뮤니케이션 서비스,"News Corporation, a media and information services company, creates and distributes authoritative and engaging content, ",26.2,64.9,30.9,22.31,-15.2,0.74,34.0,33.92,29.5,Strong Downtrend,1,24.39,7.42,False,25.19,4.01,False,26.87,-2.49,False,47.0,0
NEM,NEM,Newmont Corporation,Newmont Corporation,원자재,"Newmont Corporation operates as a gold producer. It also explores for copper, silver, lead, zinc, and other metals. It h",120.7,58.7,131.68,48.04,-8.3,1.5,15.7,141.96,17.6,Uptrend,4,115.16,4.81,False,106.97,12.84,False,87.54,37.88,False,63.0,0
NEE,NEE,"NextEra Energy, Inc.","NextEra Energy, Inc.",유틸리티,"NextEra Energy, Inc., through its subsidiaries, generates, stores, transmits, distributes, and sells electric power to r",95.28,60.5,96.25,64.14,-1.0,1.15,24.2,97.25,2.1,Strong Uptrend,5,91.66,3.95,False,86.81,9.76,False,79.92,19.22,False,45.0,0
NKE,NKE,"NIKE, Inc.","NIKE, Inc.",경기 소비재,"NIKE, Inc., together with its subsidiaries, designs, develops, markets, and sells athletic and casual footwear, apparel,",44.69,35.2,77.81,42.62,-42.6,0.52,29.4,61.68,38.0,Strong Downtrend,0,54.73,-18.34,False,58.96,-24.2,False,63.89,-30.05,False,27.0,0
NI,NI,NiSource Inc.,NiSource Inc.,유틸리티,"NiSource Inc., an energy holding company, operates as a regulated natural gas and electric utility company in the United",47.99,56.3,48.47,37.07,-1.0,0.86,24.6,50.36,4.9,Strong Uptrend,5,46.39,3.45,False,44.33,8.26,False,42.41,13.16,False,45.0,0
NDSN,NDSN,Nordson Corporation,Nordson Corporation,산업재,"Nordson Corporation engineers, manufactures, and markets products and systems to dispense, apply, and control adhesives,",282.36,58.6,298.37,185.63,-5.4,0.66,30.6,308.43,9.2,Strong Uptrend,5,278.41,1.42,True,260.69,8.31,False,239.11,18.09,False,49.0,1
NTRS,NTRS,Northern Trust Corporation,Northern Trust Corporation,금융 서비스,"Northern Trust Corporation, a financial holding company, provides wealth management, asset servicing, asset management, ",164.01,67.7,171.74,89.34,-4.5,1.15,17.2,168.58,2.8,Strong Uptrend,5,146.1,12.26,False,140.92,16.39,False,131.17,25.04,False,29.0,0
NSC,NSC,Norfolk Southern Corporation,Norfolk Southern Corporation,산업재,"Norfolk Southern Corporation, together with its subsidiaries, engages in the rail transportation of raw materials, inter",319.71,72.0,321.44,215.57,-0.5,0.63,27.0,329.22,3.0,Strong Uptrend,5,300.44,6.41,False,293.8,8.82,False,281.17,13.71,False,15.0,0
NOC,NOC,Northrop Grumman Corporation,Northrop Grumman Corporation,산업재,"Northrop Grumman Corporation operates as an aerospace and defense technology company in the United States, Asia/Pacific,",575.11,18.1,768.02,449.08,-25.1,1.31,18.0,721.78,25.5,Uptrend,4,697.63,-17.56,False,641.6,-10.36,False,593.7,-3.13,False,59.0,0
NRG,NRG,"NRG Energy, Inc.","NRG Energy, Inc.",유틸리티,"NRG Energy, Inc., together with its subsidiaries, operates as an energy and home services company in the United States a",159.81,51.8,184.03,104.81,-13.2,0.74,39.9,202.29,26.6,Neutral,3,159.26,0.35,True,159.83,-0.01,True,158.3,0.95,True,71.0,3
NUE,NUE,Nucor Corporation,Nucor Corporation,원자재,Nucor Corporation engages in the manufacture and sale of steel and steel products. The company operates in three segment,214.29,83.1,214.29,106.87,0.0,0.88,28.5,192.55,-10.1,Strong Uptrend,5,179.25,19.55,False,169.65,26.31,False,151.52,41.43,False,8.0,0
NVR,NVR,"NVR, Inc.","NVR, Inc.",경기 소비재,"NVR, Inc. operates as a homebuilder in the United States. The company operates through Homebuilding and Mortgage Banking",6503.95,41.5,8543.0,6369.38,-23.9,0.63,15.9,7070.0,8.7,Strong Downtrend,0,7063.73,-7.92,False,7240.29,-10.17,False,7465.21,-12.88,False,21.0,0
OXY,OXY,Occidental Petroleum Corporation,Occidental Petroleum Corporation,에너지,"Occidental Petroleum Corporation, together with its subsidiaries, engages in the acquisition, exploration, and developme",57.12,48.4,66.24,37.99,-13.8,0.45,42.3,63.38,11.0,Strong Uptrend,5,54.61,4.6,False,48.02,18.95,False,45.75,24.85,False,57.0,0
OMC,OMC,Omnicom Group Inc.,Omnicom Group Inc.,커뮤니케이션 서비스,"Omnicom Group Inc., together with its subsidiaries, offers advertising, marketing, and corporate communications services",75.74,44.3,84.95,66.61,-10.8,0.91,,100.9,33.2,Downtrend,2,76.52,-1.02,True,75.97,-0.3,True,74.59,1.54,True,58.0,3
ORCL,ORCL,Oracle Corporation,Oracle Corporation,기술,Oracle Corporation offers products and services that address enterprise information technology environments worldwide. I,173.28,59.0,325.76,136.0,-46.8,1.1,31.2,243.23,40.4,Strong Downtrend,1,154.07,12.47,False,179.01,-3.2,False,208.39,-16.85,False,37.0,0
OKE,OKE,"ONEOK, Inc.","ONEOK, Inc.",에너지,"ONEOK, Inc. operates as a midstream service provider of gathering, processing, fractionation, transportation, storage, a",87.5,53.6,93.96,63.44,-6.9,0.71,16.1,93.57,6.9,Strong Uptrend,5,85.68,2.12,False,78.53,11.42,False,76.42,14.5,False,52.0,0
OTIS,OTIS,Otis Worldwide Corporation,Otis Worldwide Corporation,산업재,"Otis Worldwide Corporation engages in manufacturing, installation, and servicing of elevators and escalators in the Unit",77.95,41.0,99.66,75.95,-21.8,1.07,20.7,95.14,22.1,Strong Downtrend,0,84.52,-7.77,False,86.43,-9.81,False,88.91,-12.33,False,29.0,0
PLTR,PLTR,Palantir Technologies Inc.,Palantir Technologies Inc.,기술,Palantir Technologies Inc. builds and deploys software platforms for the intelligence community to assist in counterterr,143.09,48.6,207.18,107.78,-30.9,0.77,227.1,186.47,30.3,Strong Downtrend,1,144.09,-0.69,True,160.95,-11.1,False,159.04,-10.03,False,40.0,1
PKG,PKG,Packaging Corporation of America,Packaging Corporation of America,경기 소비재,Packaging Corporation of America manufactures and sells containerboard and uncoated freesheet (UFS) paper products in No,212.87,51.3,244.87,175.68,-13.1,1.31,24.8,230.5,8.3,Neutral,3,219.99,-3.24,False,212.0,0.41,True,205.48,3.6,False,46.0,1
PSKY,PSKY,Paramount Skydance Corporation,Paramount Skydance Corporation,커뮤니케이션 서비스,Paramount Skydance Corporation operates as a media and entertainment company worldwide. It operates in three segments: S,10.97,52.6,19.55,8.79,-43.9,0.52,365.7,12.93,17.9,Strong Downtrend,1,10.58,3.69,False,12.2,-10.08,False,13.2,-16.89,False,24.0,0
PH,PH,Parker-Hannifin Corporation,Parker-Hannifin Corporation,산업재,Parker-Hannifin Corporation manufactures and sells motion and control technologies and systems for aerospace and defense,974.47,55.1,1023.02,591.34,-4.7,0.76,35.6,1034.83,6.2,Strong Uptrend,5,956.52,1.88,True,915.1,6.49,False,816.03,19.42,False,49.0,1
PSX,PSX,Phillips 66,Phillips 66,에너지,"Phillips 66 operates as an integrated downstream energy provider in the United States, the United Kingdom, Germany, and ",162.85,47.0,188.28,99.8,-13.5,0.79,15.1,180.95,11.1,Uptrend,4,163.59,-0.45,True,149.61,8.85,False,136.53,19.28,False,62.0,1
PM,PM,Philip Morris International Inc.,Philip Morris International Inc.,필수 소비재,"Philip Morris International Inc. operates as a tobacco company. The company offers cigarettes and smoke-free products, i",164.2,51.7,188.12,141.76,-12.7,1.07,23.1,192.6,17.3,Downtrend,2,170.85,-3.89,False,163.51,0.42,True,163.84,0.22,True,56.0,2
PFE,PFE,Pfizer Inc.,Pfizer Inc.,헬스케어,"Pfizer Inc. discovers, develops, manufactures, markets, distributes, and sells biopharmaceutical products in the United ",27.0,47.2,28.55,20.92,-5.4,1.28,19.9,28.93,7.1,Uptrend,4,27.14,-0.52,True,26.03,3.73,False,24.76,9.05,False,50.0,1
PNR,PNR,Pentair plc,Pentair plc,산업재,"Pentair plc provides various water solutions in the United States, Western Europe, China, Latin America, the Middle East",91.75,56.4,111.71,83.73,-17.9,1.91,23.3,110.0,19.9,Strong Downtrend,0,93.17,-1.52,True,98.9,-7.23,False,101.58,-9.68,False,45.0,1
PCG,PCG,PG&E Corporation,PG&E Corporation,유틸리티,"PG&E Corporation, through its subsidiary, Pacific Gas and Electric Company, engages in the sale and delivery of electric",16.61,33.2,19.06,12.9,-12.9,0.98,12.9,22.84,37.5,Uptrend,4,17.57,-5.46,False,16.62,-0.06,True,15.85,4.79,False,63.0,1
PNW,PNW,Pinnacle West Capital Corporation,Pinnacle West Capital Corporation,유틸리티,"Pinnacle West Capital Corporation, through its subsidiary, provides retail and wholesale electric services in the state ",102.3,52.2,104.45,84.16,-2.1,0.75,20.3,105.86,3.5,Strong Uptrend,5,99.77,2.54,False,94.12,8.69,False,91.1,12.29,False,45.0,0
PNC,PNC,"The PNC Financial Services Group, Inc.","The PNC Financial Services Group, Inc.",금융 서비스,"The PNC Financial Services Group, Inc. operates as a diversified financial services company in the United States. It ope",219.86,54.2,240.63,153.3,-8.6,0.76,12.8,253.78,15.4,Strong Uptrend,5,216.92,1.36,True,208.46,5.47,False,196.75,11.75,False,68.0,1
POOL,POOL,Pool Corporation,Pool Corporation,산업재,"Pool Corporation distributes swimming pool supplies, equipment, related leisure, irrigation, and landscape maintenance p",232.55,65.4,330.01,198.74,-29.5,1.46,21.4,266.36,14.5,Strong Downtrend,1,224.23,3.71,False,234.14,-0.68,True,268.53,-13.4,False,20.0,1
PPG,PPG,"PPG Industries, Inc.","PPG Industries, Inc.",원자재,"PPG Industries, Inc. manufactures and distributes paints, coatings, and specialty materials in the United States, Canada",109.8,50.6,130.81,93.68,-16.1,0.76,15.9,122.1,11.2,Neutral,3,113.39,-3.17,False,107.59,2.05,False,107.72,1.93,True,56.0,1
PFG,PFG,"Principal Financial Group, Inc.","Principal Financial Group, Inc.",금융 서비스,"Principal Financial Group, Inc. provides retirement, asset management, and insurance products and services to businesses",99.34,70.9,99.34,70.72,0.0,1.77,14.3,95.58,-3.8,Strong Uptrend,5,91.91,8.08,False,89.2,11.37,False,83.4,19.11,False,17.0,0
PPL,PPL,PPL Corporation,PPL Corporation,유틸리티,PPL Corporation provides electricity and natural gas to approximately 3.6 million customers in the United States. It ope,38.75,53.0,39.81,32.49,-2.7,0.99,24.4,42.13,8.7,Strong Uptrend,5,37.7,2.79,False,36.42,6.4,False,35.65,8.7,False,48.0,0
PG,PG,The Procter & Gamble Company,The Procter & Gamble Company,필수 소비재,The Procter & Gamble Company provides branded consumer packaged goods worldwide. It operates through Beauty; Grooming; H,148.18,57.1,165.95,136.04,-10.7,1.6,21.9,163.55,10.4,Downtrend,2,150.48,-1.53,True,146.92,0.86,True,150.14,-1.31,True,59.0,3
PGR,PGR,The Progressive Corporation,The Progressive Corporation,금융 서비스,The Progressive Corporation operates as an insurance company in the United States. It writes insurance for personal auto,200.89,48.6,271.14,191.44,-25.9,0.71,10.2,230.14,14.6,Strong Downtrend,0,203.77,-1.41,True,206.87,-2.89,False,221.44,-9.28,False,38.0,1
PLD,PLD,"Prologis, Inc.","Prologis, Inc.",부동산·리츠,"Prologis, Inc. is a self-administered and self-managed REIT and is the sole general partner of Prologis, L.P. through wh",142.1,62.5,145.1,98.77,-2.1,0.88,39.8,148.75,4.7,Strong Uptrend,5,135.84,4.61,False,130.92,8.54,False,119.75,18.66,False,42.0,0
PRU,PRU,"Prudential Financial, Inc.","Prudential Financial, Inc.",금융 서비스,"Prudential Financial, Inc., together with its subsidiaries, provides financial products and services in the United State",94.21,39.9,117.13,92.0,-19.6,0.96,9.4,99.93,6.1,Strong Downtrend,1,98.69,-4.54,False,103.94,-9.36,False,102.52,-8.11,False,30.0,0
PEG,PEG,Public Service Enterprise Group Incorporated,Public Service Enterprise Group Incorporated,유틸리티,"Public Service Enterprise Group Incorporated, through its subsidiaries, operates in electric and gas utility, and nuclea",80.74,47.6,88.01,74.87,-8.3,0.87,19.1,90.64,12.3,Uptrend,4,82.32,-1.92,True,80.97,-0.28,True,80.89,-0.19,True,64.0,3
PTC,PTC,PTC Inc.,PTC Inc.,기술,"PTC Inc. operates as software company in the Americas, Europe, and the Asia Pacific. The company provides Windchill, a s",137.17,39.6,216.53,133.44,-36.7,1.25,20.2,185.21,35.0,Strong Downtrend,0,149.8,-8.43,False,162.06,-15.36,False,178.0,-22.94,False,31.0,0
PSA,PSA,Public Storage,Public Storage,부동산·리츠,"Public Storage, a member of the S&P 500, is a REIT that primarily acquires, develops, owns, and operates self-storage fa",308.29,62.9,312.17,255.84,-1.2,0.96,34.3,312.5,1.4,Neutral,3,290.62,6.08,False,279.49,10.3,False,281.68,9.45,False,30.0,0
PWR,PWR,"Quanta Services, Inc.","Quanta Services, Inc.",산업재,"Quanta Services, Inc. offers infrastructure solutions for the electric and gas utility, power generation, load center, m",624.84,68.3,633.44,281.85,-1.4,0.78,91.8,600.67,-3.9,Strong Uptrend,5,555.3,12.52,False,500.27,24.9,False,443.38,40.93,False,10.0,0
PHM,PHM,"PulteGroup, Inc.","PulteGroup, Inc.",경기 소비재,"PulteGroup, Inc., through its subsidiaries, engages in the homebuilding business in the United States. The company is in",127.56,57.0,142.26,96.78,-10.3,0.9,12.3,137.5,7.8,Neutral,3,126.91,0.51,True,124.75,2.25,False,121.03,5.4,False,50.0,1
DGX,DGX,Quest Diagnostics Incorporated,Quest Diagnostics Incorporated,헬스케어,Quest Diagnostics Incorporated provides diagnostic testing and services in the United States. The company develops and d,196.27,48.6,210.99,164.21,-7.0,1.0,21.7,222.56,13.4,Uptrend,4,198.19,-0.97,True,189.28,3.69,False,182.39,7.61,False,52.0,1
RL,RL,Ralph Lauren Corporation,Ralph Lauren Corporation,경기 소비재,"Ralph Lauren Corporation designs, markets, and distributes lifestyle products in North America, Europe, Asia, and intern",371.24,53.4,389.52,217.42,-4.7,0.6,25.3,411.26,10.8,Strong Uptrend,5,357.04,3.98,False,354.3,4.78,False,323.89,14.62,False,54.0,0
RJF,RJF,"Raymond James Financial, Inc.","Raymond James Financial, Inc.",금융 서비스,"Raymond James Financial, Inc., a diversified financial services company, provides private client group, capital markets,",153.42,57.5,174.67,135.23,-12.2,0.87,14.5,174.25,13.6,Strong Downtrend,1,152.54,0.58,True,157.3,-2.47,False,158.1,-2.96,False,44.0,1
RTX,RTX,RTX Corporation,RTX Corporation,산업재,"RTX Corporation, an aerospace and defense company, provides systems and services for commercial, military, and governmen",174.26,24.3,212.16,119.95,-17.9,2.32,32.7,215.06,23.4,Uptrend,4,198.82,-12.35,False,189.99,-8.28,False,170.74,2.06,False,49.0,0
O,O,Realty Income Corporation,Realty Income Corporation,부동산·리츠,"Realty Income Corporation, an S&P 500 company, is real estate partner to the world's leading companies. We serve our cli",63.33,50.2,67.26,51.86,-5.8,0.79,54.1,68.3,7.8,Uptrend,4,63.44,-0.17,True,60.12,5.34,False,58.0,9.19,False,38.0,1
RMD,RMD,ResMed Inc.,ResMed Inc.,헬스케어,"ResMed Inc. develops, manufactures, distributes, and markets medical devices and cloud-based software applications to di",219.85,36.1,292.36,219.51,-24.8,0.82,21.7,292.33,33.0,Strong Downtrend,0,241.03,-8.79,False,245.28,-10.37,False,254.83,-13.73,False,37.0,0
REG,REG,Regency Centers Corporation,Regency Centers Corporation,부동산·리츠,Regency Centers Corporation is a fully integrated real estate company and self-administered and self-managed real estate,80.19,61.5,81.12,65.81,-1.1,0.78,28.4,82.84,3.3,Strong Uptrend,5,76.69,4.56,False,72.61,10.44,False,71.02,12.91,False,45.0,0
RF,RF,Regions Financial Corporation,Regions Financial Corporation,금융 서비스,"Regions Financial Corporation, a financial holding company, provides various banking and related products and services t",27.76,54.6,30.66,19.46,-9.5,0.63,11.5,30.69,10.6,Uptrend,4,27.68,0.29,True,26.97,2.93,False,25.48,8.95,False,56.0,1
RSG,RSG,"Republic Services, Inc.","Republic Services, Inc.",산업재,"Republic Services, Inc., together with its subsidiaries, offers environmental services in the United States and Canada. ",209.79,42.7,255.27,202.94,-17.8,0.65,30.6,245.38,17.0,Downtrend,2,219.18,-4.28,False,215.23,-2.53,False,224.8,-6.68,False,38.0,0
HOOD,HOOD,"Robinhood Markets, Inc.","Robinhood Markets, Inc.",금융 서비스,"Robinhood Markets, Inc. operates financial services platform in the United States. The company's platform allows users t",84.71,57.1,152.46,46.62,-44.4,0.62,41.3,101.15,19.4,Strong Downtrend,1,77.82,8.85,False,99.48,-14.85,False,101.75,-16.75,False,29.0,0
RVTY,RVTY,"Revvity, Inc.","Revvity, Inc.",헬스케어,"Revvity, Inc. provides health sciences solutions, technologies, and services. The company offers instruments, reagents, ",86.77,41.6,117.66,82.32,-26.3,1.29,42.1,113.93,31.3,Strong Downtrend,1,93.46,-7.16,False,97.13,-10.67,False,94.52,-8.2,False,40.0,0
ROK,ROK,"Rockwell Automation, Inc.","Rockwell Automation, Inc.",산업재,"Rockwell Automation, Inc., together with its subsidiaries, provides industrial automation and digital transformation sol",401.18,56.7,428.82,242.82,-6.4,1.27,45.8,421.57,5.1,Neutral,3,388.71,3.21,False,391.72,2.41,False,363.49,10.37,False,33.0,0
ROL,ROL,"Rollins, Inc.","Rollins, Inc.",경기 소비재,"Rollins, Inc., through its subsidiaries, provides pest and wildlife control services and protection to residential and c",56.6,58.9,65.4,52.46,-13.5,0.87,51.9,63.37,12.0,Strong Downtrend,1,57.48,-1.53,True,58.8,-3.74,False,57.61,-1.75,True,36.0,2
CRM,CRM,"Salesforce, Inc.","Salesforce, Inc.",기술,"Salesforce, Inc. provides customer relationship management technology services that connect companies and customers toge",178.16,45.6,288.99,164.96,-38.4,0.78,22.8,268.87,50.9,Strong Downtrend,0,188.75,-5.61,False,217.33,-18.02,False,236.53,-24.68,False,38.0,0
RCL,RCL,Royal Caribbean Cruises Ltd.,Royal Caribbean Cruises Ltd.,경기 소비재,Royal Caribbean Cruises Ltd. operates as a cruise company worldwide. The company operates cruises under the Royal Caribb,265.84,44.5,361.56,208.25,-26.5,0.72,17.0,346.5,30.3,Strong Downtrend,1,293.27,-9.35,False,283.11,-6.1,False,294.59,-9.76,False,47.0,0
ROP,ROP,"Roper Technologies, Inc.","Roper Technologies, Inc.",기술,"Roper Technologies, Inc. designs and develops vertical software and technology enabled products in the United States, Ca",353.4,47.0,578.4,314.73,-38.9,1.13,22.1,453.75,28.4,Strong Downtrend,1,350.96,0.7,True,393.25,-10.13,False,463.16,-23.7,False,48.0,1
SPGI,SPGI,S&P Global Inc.,S&P Global Inc.,금융 서비스,"S&P Global Inc., together with its subsidiaries, provides benchmarks, data, analytics, and workflow solutions in the glo",436.79,51.9,560.76,389.85,-22.1,1.04,29.8,534.05,22.3,Strong Downtrend,1,433.88,0.67,True,471.99,-7.46,False,494.41,-11.65,False,46.0,1
SNDK,SNDK,Sandisk Corporation,Sandisk Corporation,기술,"Sandisk Corporation develops, manufactures, and sells data storage devices and solutions using NAND flash technology in ",989.9,67.9,989.9,32.11,0.0,0.69,,928.05,-6.2,Strong Uptrend,5,695.88,42.25,False,489.19,102.35,False,279.54,254.12,False,15.0,0
SBAC,SBAC,SBA Communications Corporation,SBA Communications Corporation,부동산·리츠,SBA Communications Corporation is a leading independent owner and operator of wireless communications infrastructure. It,219.47,61.8,238.08,165.15,-7.8,0.43,22.4,231.4,5.4,Uptrend,4,194.34,12.93,False,192.18,14.2,False,202.4,8.43,False,42.0,0
STX,STX,Seagate Technology Holdings plc,Seagate Technology Holdings plc,기술,Seagate Technology Holdings plc engages in the provision of data storage technology and infrastructure solutions in Sing,586.25,75.4,587.62,80.56,-0.2,0.76,66.2,532.57,-9.2,Strong Uptrend,5,434.72,34.86,False,362.41,61.76,False,264.62,121.54,False,0.0,0
SLB,SLB,SLB N.V.,SLB N.V.,에너지,SLB N.V. engages in the provision of technology for the energy industry worldwide. The company operates through four div,56.15,69.6,56.15,31.29,0.0,1.48,24.7,56.72,1.0,Strong Uptrend,5,50.18,11.9,False,44.93,24.97,False,39.43,42.4,False,25.0,0
SRE,SRE,Sempra,Sempra,유틸리티,Sempra engages in the regulated utilities business in the United States and Mexico. It operates through three segments: ,93.2,42.3,99.75,71.6,-6.6,0.83,33.9,104.29,11.9,Uptrend,4,93.41,-0.22,True,91.21,2.18,False,85.53,8.97,False,42.0,1
SHW,SHW,The Sherwin-Williams Company,The Sherwin-Williams Company,원자재,"The Sherwin-Williams Company engages in the development, manufacture, distribution, and sale of paint, coatings, and rel",337.7,54.9,373.53,303.53,-9.6,1.07,32.9,379.9,12.5,Strong Downtrend,1,339.57,-0.55,True,337.99,-0.09,True,342.75,-1.47,True,39.0,3
NOW,NOW,"ServiceNow, Inc.","ServiceNow, Inc.",기술,"ServiceNow, Inc. provides cloud-based solution for digital workflows in the North America, Europe, the Middle East and A",90.17,41.4,208.94,83.0,-56.8,1.49,53.7,143.34,59.0,Strong Downtrend,0,105.51,-14.54,False,131.13,-31.24,False,160.91,-43.96,False,19.0,0
